# Title: Global Land Average Temperature Anomalies
# Units: Degrees Celsius
# Missing: -999
# Base Period: 1901-2000
Date,Anomaly
193509,0.08
193510,0.02
193511,-0.34
193512,-0.08
193601,-0.61
193602,-0.62
193603,-0.31
193604,-0.13
193605,-0.08
193606,-0.07
193607,0.28
193608,0.24
193609,-0.02
193610,0.21
193611,0.13
193612,0.25
193701,0.08
193702,0.17
193703,-0.48
193704,-0.36
193705,0.08
193706,0.04
193707,-0.03
193708,0.18
193709,0.36
193710,0.34
193711,0.38
193712,-0.07
193801,0.25
193802,0.35
193803,0.45
193804,0.51
193805,0.12
193806,-0.29
193807,0.19
193808,0.12
193809,0.38
193810,0.42
193811,0.53
193812,0.09
193901,0.23
193902,0.07
193903,-0.46
193904,-0.20
193905,0.19
193906,0.10
193907,0.22
193908,0.29
193909,-0.03
193910,-0.13
193911,0.19
193912,1.23
194001,0.06
194002,0.22
194003,0.06
194004,0.44
194005,0.14
194006,-0.05
194007,0.02
194008,-0.13
194009,0.10
194010,0.26
194011,0.13
194012,0.52
194101,-0.11
194102,0.36
194103,-0.07
194104,0.20
194105,0.18
194106,0.17
194107,0.21
194108,0.28
194109,-0.08
194110,0.21
194111,-0.12
194112,0.13
194201,0.59
194202,-0.35
194203,-0.14
194204,-0.01
194205,-0.07
194206,0.15
194207,-0.14
194208,0.08
194209,0.24
194210,0.18
194211,0.27
194212,0.13
194301,-0.29
194302,0.19
194303,-0.09
194304,0.35
194305,0.01
194306,-0.43
194307,0.05
194308,-0.08
194309,-0.04
194310,0.57
194311,0.32
194312,0.46
194401,0.76
194402,0.54
194403,0.38
194404,0.00
194405,0.13
194406,-0.01
194407,-0.11
194408,-0.02
194409,0.44
194410,0.44
194411,0.33
194412,0.20
194501,0.16
194502,-0.25
194503,-0.10
194504,0.44
194505,-0.05
194506,-0.03
194507,-0.10
194508,0.52
194509,0.07
194510,0.06
194511,-0.05
194512,-0.43
194601,0.38
194602,0.07
194603,-0.19
194604,0.11
194605,0.12
194606,-0.13
194607,-0.04
194608,-0.13
194609,-0.04
194610,-0.20
194611,0.22
194612,-0.30
194701,0.19
194702,0.23
194703,0.33
194704,0.29
194705,0.01
194706,0.06
194707,0.00
194708,-0.12
194709,0.03
194710,0.48
194711,0.24
194712,-0.07
194801,0.36
194802,0.02
194803,-0.33
194804,0.08
194805,0.41
194806,-0.08
194807,0.06
194808,0.01
194809,0.02
194810,0.21
194811,0.11
194812,-0.54
194901,0.32
194902,-0.30
194903,0.19
194904,-0.10
194905,0.10
194906,-0.20
194907,-0.15
194908,-0.07
194909,-0.24
194910,0.04
194911,-0.01
194912,-0.05
195001,-0.36
195002,-0.39
195003,0.03
195004,-0.31
195005,0.10
195006,-0.08
195007,-0.16
195008,-0.29
195009,-0.09
195010,-0.23
195011,-0.53
195012,-0.28
195101,-0.69
195102,-0.91
195103,-0.10
195104,-0.20
195105,0.17
195106,-0.08
195107,-0.17
195108,0.09
195109,0.30
195110,0.29
195111,-0.08
195112,0.42
195201,0.30
195202,0.15
195203,-0.30
195204,0.12
195205,-0.05
195206,-0.09
195207,0.10
195208,0.05
195209,0.08
195210,-0.10
195211,-0.33
195212,0.02
195301,0.26
195302,0.46
195303,0.42
195304,0.60
195305,0.27
195306,0.22
195307,-0.14
195308,0.02
195309,-0.04
195310,0.22
195311,-0.02
195312,0.28
195401,-0.35
195402,-0.06
195403,-0.23
195404,-0.24
195405,-0.28
195406,-0.04
195407,0.05
195408,-0.04
195409,-0.05
195410,0.24
195411,0.44
195412,0.05
195501,0.67
195502,-0.32
195503,-0.65
195504,-0.28
195505,-0.14
195506,-0.07
195507,-0.13
195508,0.35
195509,-0.03
195510,0.22
195511,-0.45
195512,-0.57
195601,-0.17
195602,-0.26
195603,-0.19
195604,-0.43
195605,-0.49
195606,-0.25
195607,-0.14
195608,-0.62
195609,-0.33
195610,-0.61
195611,-0.30
195612,0.01
195701,-0.10
195702,-0.27
195703,-0.30
195704,-0.05
195705,-0.09
195706,0.20
195707,-0.20
195708,0.16
195709,0.14
195710,0.07
195711,0.02
195712,0.13
195801,0.83
195802,0.30
195803,0.09
195804,-0.08
195805,0.13
195806,-0.18
195807,0.11
195808,-0.23
195809,-0.31
195810,-0.08
195811,-0.09
195812,0.08
195901,0.16
195902,0.16
195903,0.58
195904,0.38
195905,0.07
195906,0.19
195907,0.14
195908,0.02
195909,-0.12
195910,-0.14
195911,-0.14
195912,0.09
196001,0.06
196002,0.39
196003,-0.86
196004,-0.36
196005,-0.39
196006,-0.04
196007,-0.12
196008,-0.04
196009,0.02
196010,0.03
196011,-0.45
196012,0.60
196101,0.21
196102,0.25
196103,0.12
196104,0.21
196105,0.19
196106,0.18
196107,0.08
196108,0.04
196109,0.12
196110,-0.12
196111,0.06
196112,-0.44
196201,0.15
196202,0.46
196203,0.39
196204,0.12
196205,-0.30
196206,-0.11
196207,-0.21
196208,-0.19
196209,-0.18
196210,-0.07
196211,0.31
196212,0.08
196301,0.04
196302,0.60
196303,-0.37
196304,-0.25
196305,-0.35
196306,-0.12
196307,0.03
196308,0.29
196309,0.29
196310,0.29
196311,0.14
196312,-0.01
196401,-0.20
196402,-0.29
196403,-0.55
196404,-0.66
196405,-0.50
196406,-0.08
196407,-0.05
196408,-0.18
196409,-0.53
196410,-0.57
196411,-0.35
196412,-0.26
196501,0.04
196502,-0.30
196503,-0.19
196504,-0.36
196505,-0.18
196506,-0.24
196507,-0.19
196508,-0.11
196509,-0.31
196510,0.02
196511,0.00
196512,-0.10
196601,-0.53
196602,-0.13
196603,-0.06
196604,-0.42
196605,-0.12
196606,0.06
196607,0.25
196608,-0.10
196609,-0.01
196610,-0.46
196611,-0.16
196612,-0.15
196701,-0.24
196702,-0.47
196703,0.17
196704,0.04
196705,0.44
196706,-0.17
196707,-0.06
196708,-0.06
196709,0.03
196710,0.37
196711,-0.04
196712,0.27
196801,-0.37
196802,-0.18
196803,0.79
196804,-0.01
196805,-0.17
196806,-0.19
196807,-0.36
196808,-0.20
196809,-0.44
196810,-0.10
196811,-0.61
196812,-0.72
196901,-0.76
196902,-0.72
196903,-0.30
196904,0.02
196905,0.12
196906,0.01
196907,-0.13
196908,-0.13
196909,-0.01
196910,0.13
196911,0.15
196912,0.57
197001,0.16
197002,0.38
197003,0.08
197004,0.01
197005,-0.10
197006,0.03
197007,0.16
197008,-0.24
197009,0.19
197010,-0.16
197011,-0.08
197012,-0.28
197101,-0.13
197102,-0.26
197103,-0.11
197104,-0.09
197105,0.02
197106,-0.16
197107,-0.07
197108,0.04
197109,0.32
197110,-0.13
197111,-0.11
197112,0.04
197201,-0.59
197202,-0.57
197203,0.20
197204,-0.02
197205,-0.08
197206,0.18
197207,-0.03
197208,0.40
197209,0.01
197210,0.00
197211,-0.38
197212,0.08
197301,0.37
197302,0.51
197303,0.44
197304,0.60
197305,0.46
197306,0.54
197307,0.20
197308,0.08
197309,0.13
197310,0.14
197311,0.05
197312,0.13
197401,-0.19
197402,-0.66
197403,0.01
197404,-0.03
197405,0.05
197406,0.04
197407,0.04
197408,0.22
197409,-0.24
197410,-0.14
197411,-0.36
197412,-0.32
197501,0.07
197502,0.26
197503,0.46
197504,0.27
197505,0.42
197506,0.24
197507,0.03
197508,-0.27
197509,0.10
197510,-0.28
197511,-0.32
197512,-0.03
197601,0.19
197602,-0.11
197603,-0.37
197604,0.03
197605,-0.40
197606,-0.23
197607,-0.05
197608,-0.21
197609,0.00
197610,-0.93
197611,-0.52
197612,-0.05
197701,0.09
197702,0.02
197703,0.23
197704,0.39
197705,0.54
197706,0.46
197707,0.33
197708,0.37
197709,-0.08
197710,-0.21
197711,0.32
197712,0.03
197801,0.00
197802,0.18
197803,0.36
197804,0.22
197805,0.09
197806,-0.19
197807,0.03
197808,-0.44
197809,0.06
197810,-0.05
197811,0.23
197812,-0.04
197901,-0.01
197902,-0.59
197903,0.03
197904,-0.28
197905,-0.05
197906,0.01
197907,-0.16
197908,0.06
197909,0.25
197910,0.25
197911,0.19
197912,0.84
198001,0.33
198002,0.70
198003,0.30
198004,0.43
198005,0.53
198006,0.22
198007,0.38
198008,0.42
198009,0.30
198010,0.24
198011,0.33
198012,0.22
198101,1.16
198102,0.90
198103,0.91
198104,0.54
198105,0.32
198106,0.34
198107,0.38
198108,0.66
198109,0.20
198110,0.27
198111,0.40
198112,0.79
198201,-0.30
198202,0.23
198203,-0.26
198204,0.06
198205,0.03
198206,-0.16
198207,0.25
198208,-0.03
198209,0.03
198210,-0.14
198211,-0.15
198212,0.65
198301,0.67
198302,0.62
198303,0.59
198304,0.15
198305,0.46
198306,0.17
198307,0.08
198308,0.48
198309,0.72
198310,0.18
198311,0.60
198312,0.22
198401,0.42
198402,0.04
198403,0.44
198404,-0.06
198405,0.72
198406,-0.03
198407,0.17
198408,0.20
198409,0.13
198410,0.14
198411,-0.13
198412,-0.31
198501,0.49
198502,-0.34
198503,0.31
198504,0.13
198505,0.21
198506,0.26
198507,-0.26
198508,0.21
198509,0.07
198510,-0.03
198511,-0.02
198512,0.17
198601,0.51
198602,0.81
198603,0.60
198604,0.39
198605,0.42
198606,0.06
198607,0.04
198608,0.15
198609,-0.16
198610,-0.11
198611,-0.10
198612,0.09
198701,0.47
198702,0.57
198703,-0.10
198704,0.12
198705,0.23
198706,0.39
198707,0.65
198708,0.06
198709,0.28
198710,0.14
198711,-0.19
198712,0.56
198801,0.70
198802,0.47
198803,0.69
198804,0.58
198805,0.71
198806,0.67
198807,0.48
198808,0.64
198809,0.61
198810,0.56
198811,0.07
198812,0.57
198901,-0.13
198902,0.57
198903,0.54
198904,0.40
198905,0.07
198906,0.10
198907,0.25
198908,0.34
198909,0.50
198910,0.41
198911,-0.08
198912,0.69
199001,0.55
199002,0.43
199003,1.54
199004,1.08
199005,0.79
199006,0.45
199007,0.45
199008,0.34
199009,0.29
199010,0.50
199011,0.47
199012,0.58
199101,0.55
199102,0.87
199103,0.43
199104,0.76
199105,0.54
199106,0.89
199107,0.71
199108,0.59
199109,0.67
199110,0.49
199111,0.37
199112,0.34
199201,0.78
199202,0.72
199203,0.83
199204,0.21
199205,0.33
199206,0.19
199207,-0.09
199208,-0.08
199209,-0.30
199210,-0.14
199211,-0.15
199212,0.26
199301,0.50
199302,0.68
199303,0.62
199304,0.39
199305,0.24
199306,0.27
199307,0.28
199308,0.07
199309,0.07
199310,0.30
199311,-0.23
199312,0.20
199401,0.28
199402,-0.28
199403,0.40
199404,0.63
199405,0.38
199406,0.69
199407,0.37
199408,0.17
199409,0.52
199410,0.67
199411,0.54
199412,0.40
199501,0.93
199502,1.58
199503,0.82
199504,0.87
199505,0.38
199506,0.74
199507,0.76
199508,0.89
199509,0.67
199510,0.71
199511,0.75
199512,0.37
199601,0.30
199602,0.87
199603,0.48
199604,0.35
199605,0.37
199606,0.19
199607,0.54
199608,0.69
199609,0.22
199610,0.07
199611,0.64
199612,0.48
199701,0.19
199702,0.42
199703,0.83
199704,0.49
199705,0.34
199706,0.71
199707,0.25
199708,0.36
199709,0.72
199710,0.81
199711,0.76
199712,0.54
199801,0.62
199802,1.25
199803,0.81
199804,1.04
199805,0.92
199806,1.05
199807,1.03
199808,1.11
199809,0.73
199810,0.54
199811,0.49
199812,1.02
199901,0.72
199902,1.35
199903,0.29
199904,0.38
199905,0.34
199906,0.60
199907,0.57
199908,0.61
199909,0.74
199910,0.56
199911,0.64
199912,0.89
200001,0.39
200002,1.01
200003,0.97
200004,1.16
200005,0.51
200006,0.61
200007,0.60
200008,0.63
200009,0.61
200010,0.21
200011,0.24
200012,0.19
